6.967,2.499,-5.963,-1.2,-1.884
6.968,2.499,-5.963,-1.201,-1.885
6.969,2.499,-5.963,-1.202,-1.885
6.97,2.499,-5.963,-1.202,-1.886
6.971,2.499,-5.963,-1.203,-1.887
6.972,2.499,-5.963,-1.204,-1.888
6.973,2.499,-5.963,-1.205,-1.888
6.974,2.499,-5.963,-1.206,-1.889
6.975,2.499,-5.963,-1.207,-1.89
6.976,2.499,-5.963,-1.208,-1.891
6.977,2.499,-5.963,-1.209,-1.891
6.978,2.499,-5.963,-1.21,-1.892
6.979,2.499,-5.963,-1.211,-1.893
6.98,2.499,-5.963,-1.212,-1.894
6.981,2.499,-5.963,-1.212,-1.894
6.982,2.499,-5.963,-1.213,-1.895
6.983,2.499,-5.963,-1.214,-1.896
6.984,2.499,-5.963,-1.215,-1.897
6.985,2.499,-5.963,-1.216,-1.897
6.986,2.499,-5.963,-1.217,-1.898
6.987,2.499,-5.963,-1.218,-1.899
6.988,2.499,-5.963,-1.219,-1.9
6.989,2.499,-5.963,-1.22,-1.9
6.99,2.499,-5.963,-1.221,-1.901
6.991,2.499,-5.963,-1.221,-1.902
6.992,2.499,-5.963,-1.222,-1.903
6.993,2.499,-5.963,-1.223,-1.903
6.994,2.499,-5.963,-1.224,-1.904
6.995,2.499,-5.963,-1.225,-1.905
6.996,2.499,-5.963,-1.226,-1.906
6.997,2.499,-5.963,-1.227,-1.906
6.998,2.499,-5.963,-1.228,-1.907
6.999,2.499,-5.963,-1.229,-1.908
7,2.499,-5.963,-1.23,-1.909
7.001,2.499,-5.963,-1.23,-1.909
7.002,2.499,-5.963,-1.231,-1.91
7.003,2.499,-5.963,-1.232,-1.911
7.004,2.499,-5.963,-1.233,-1.912
7.005,2.499,-5.963,-1.234,-1.912
7.006,2.499,-5.963,-1.235,-1.913
7.007,2.499,-5.963,-1.236,-1.914
7.008,2.499,-5.963,-1.237,-1.915
7.009,2.499,-5.963,-1.238,-1.916
7.01,2.499,-5.963,-1.239,-1.916
7.011,2.499,-5.963,-1.239,-1.917
7.012,2.499,-5.963,-1.24,-1.918
7.013,2.499,-5.963,-1.241,-1.919
7.014,2.499,-5.963,-1.242,-1.919
7.015,2.499,-5.963,-1.243,-1.92
7.016,2.499,-5.963,-1.244,-1.921
7.017,2.499,-5.963,-1.245,-1.922
7.018,2.499,-5.963,-1.246,-1.922
7.019,2.499,-5.963,-1.247,-1.923
7.02,2.499,-5.963,-1.248,-1.924
7.021,2.499,-5.963,-1.248,-1.925
7.022,2.499,-5.963,-1.249,-1.925
7.023,2.499,-5.963,-1.25,-1.926
7.024,2.499,-5.963,-1.251,-1.927
7.025,2.499,-5.963,-1.252,-1.928
7.026,2.499,-5.963,-1.253,-1.928
7.027,2.499,-5.963,-1.254,-1.929
7.028,2.499,-5.963,-1.255,-1.93
7.029,2.499,-5.963,-1.256,-1.931
7.03,2.499,-5.963,-1.256,-1.931
7.031,2.499,-5.963,-1.257,-1.932
7.032,2.499,-5.963,-1.258,-1.933
7.033,2.499,-5.963,-1.259,-1.934
7.034,2.499,-5.963,-1.26,-1.934
7.035,2.499,-5.963,-1.261,-1.935
7.036,2.499,-5.963,-1.262,-1.936
7.037,2.499,-5.963,-1.263,-1.936
7.038,2.499,-5.963,-1.264,-1.937
7.039,2.499,-5.963,-1.265,-1.938
7.04,2.499,-5.963,-1.265,-1.939
7.041,2.499,-5.963,-1.266,-1.939
7.042,2.499,-5.963,-1.267,-1.94
7.043,2.499,-5.963,-1.268,-1.941
7.044,2.499,-5.963,-1.269,-1.942
7.045,2.499,-5.963,-1.27,-1.942
7.046,2.499,-5.963,-1.271,-1.943
7.047,2.499,-5.963,-1.272,-1.944
7.048,2.499,-5.963,-1.273,-1.945
7.049,2.499,-5.963,-1.273,-1.945
7.05,2.499,-5.963,-1.274,-1.946
7.051,2.499,-5.963,-1.275,-1.947
7.052,2.499,-5.963,-1.276,-1.948
7.053,2.499,-5.963,-1.277,-1.948
7.054,2.499,-5.963,-1.278,-1.949
7.055,2.499,-5.963,-1.279,-1.95
7.056,2.499,-5.963,-1.28,-1.951
7.057,2.499,-5.963,-1.281,-1.951
7.058,2.499,-5.963,-1.281,-1.952
7.059,2.499,-5.963,-1.282,-1.953
7.06,2.499,-5.963,-1.283,-1.954
7.061,2.499,-5.963,-1.284,-1.954
7.062,2.499,-5.963,-1.285,-1.955
7.063,2.499,-5.963,-1.286,-1.956
7.064,2.499,-5.963,-1.287,-1.957
7.065,2.499,-5.963,-1.288,-1.957
7.066,2.499,-5.963,-1.289,-1.958
7.067,2.499,-5.963,-1.289,-1.959
7.068,2.499,-5.963,-1.29,-1.96
7.069,2.499,-5.963,-1.291,-1.96
7.07,2.499,-5.963,-1.292,-1.961
7.071,2.499,-5.963,-1.293,-1.962
7.072,2.499,-5.963,-1.294,-1.963
7.073,2.499,-5.963,-1.295,-1.963
7.074,2.499,-5.963,-1.296,-1.964
7.075,2.499,-5.963,-1.297,-1.965
7.076,2.499,-5.963,-1.297,-1.966
7.077,2.499,-5.963,-1.298,-1.966
7.078,2.499,-5.963,-1.299,-1.967
7.079,2.499,-5.963,-1.3,-1.968
7.08,2.499,-5.963,-1.301,-1.968
7.081,2.499,-5.963,-1.302,-1.969
7.082,2.499,-5.963,-1.303,-1.97
7.083,2.499,-5.963,-1.304,-1.971
7.084,2.499,-5.963,-1.304,-1.971
7.085,2.499,-5.963,-1.305,-1.972
7.086,2.499,-5.963,-1.306,-1.973
7.087,2.499,-5.963,-1.307,-1.974
7.088,2.499,-5.963,-1.308,-1.974
7.089,2.499,-5.963,-1.309,-1.975
7.09,2.499,-5.963,-1.31,-1.976
7.091,2.499,-5.963,-1.311,-1.977
7.092,2.499,-5.963,-1.312,-1.977
7.093,2.499,-5.963,-1.312,-1.978
7.094,2.499,-5.963,-1.313,-1.979
7.095,2.499,-5.963,-1.314,-1.98
7.096,2.499,-5.963,-1.315,-1.98
7.097,2.499,-5.963,-1.316,-1.981
7.098,2.499,-5.963,-1.317,-1.982
7.099,2.499,-5.963,-1.318,-1.982
7.1,2.499,-5.963,-1.319,-1.983
7.101,2.499,-5.963,-1.319,-1.984
7.102,2.499,-5.963,-1.32,-1.985
7.103,2.499,-5.963,-1.321,-1.985
7.104,2.499,-5.963,-1.322,-1.986
7.105,2.499,-5.963,-1.323,-1.987
7.106,2.499,-5.963,-1.324,-1.988
7.107,2.499,-5.963,-1.325,-1.988
7.108,2.499,-5.963,-1.326,-1.989
7.109,2.499,-5.963,-1.327,-1.99
7.11,2.499,-5.963,-1.327,-1.991
7.111,2.499,-5.963,-1.328,-1.991
7.112,2.499,-5.963,-1.329,-1.992
7.113,2.499,-5.963,-1.33,-1.993
7.114,2.499,-5.963,-1.331,-1.994
7.115,2.499,-5.963,-1.332,-1.994
7.116,2.499,-5.963,-1.333,-1.995
7.117,2.499,-5.963,-1.334,-1.996
7.118,2.499,-5.963,-1.334,-1.996
7.119,2.499,-5.963,-1.335,-1.997
7.12,2.499,-5.963,-1.336,-1.998
7.121,2.499,-5.963,-1.337,-1.999
7.122,2.499,-5.963,-1.338,-1.999
7.123,2.499,-5.963,-1.339,-2
7.124,2.499,-5.963,-1.34,-2.001
7.125,2.499,-5.963,-1.341,-2.002
7.126,2.499,-5.963,-1.341,-2.002
7.127,2.499,-5.963,-1.342,-2.003
7.128,2.499,-5.963,-1.343,-2.004
7.129,2.499,-5.963,-1.344,-2.004
7.13,2.499,-5.963,-1.345,-2.005
7.131,2.499,-5.963,-1.346,-2.006
7.132,2.499,-5.963,-1.347,-2.007
7.133,2.499,-5.963,-1.348,-2.007
7.134,2.499,-5.963,-1.348,-2.008
7.135,2.499,-5.963,-1.349,-2.009
7.136,2.499,-5.963,-1.35,-2.01
7.137,2.499,-5.963,-1.351,-2.01
7.138,2.499,-5.963,-1.352,-2.011
7.139,2.499,-5.963,-1.353,-2.012
7.14,2.499,-5.963,-1.354,-2.012
7.141,2.499,-5.963,-1.354,-2.013
7.142,2.499,-5.963,-1.355,-2.014
7.143,2.499,-5.963,-1.356,-2.015
7.144,2.499,-5.963,-1.357,-2.015
7.145,2.499,-5.963,-1.358,-2.016
7.146,2.499,-5.963,-1.359,-2.017
7.147,2.499,-5.963,-1.36,-2.018
7.148,2.499,-5.963,-1.361,-2.018
7.149,2.499,-5.963,-1.361,-2.019
7.15,2.499,-5.963,-1.362,-2.02
7.151,2.499,-5.963,-1.363,-2.02
7.152,2.499,-5.963,-1.364,-2.021
7.153,2.499,-5.963,-1.365,-2.022
7.154,2.499,-5.963,-1.366,-2.023
7.155,2.499,-5.963,-1.367,-2.023
7.156,2.499,-5.963,-1.367,-2.024
7.157,2.499,-5.963,-1.368,-2.025
7.158,2.499,-5.963,-1.369,-2.026
7.159,2.499,-5.963,-1.37,-2.026
7.16,2.499,-5.963,-1.371,-2.027
7.161,2.499,-5.963,-1.372,-2.028
7.162,2.499,-5.963,-1.373,-2.028
7.163,2.499,-5.963,-1.374,-2.029
7.164,2.499,-5.963,-1.374,-2.03
7.165,2.499,-5.963,-1.375,-2.031
7.166,2.499,-5.963,-1.376,-2.031
7.167,2.499,-5.963,-1.377,-2.032
7.168,2.499,-5.963,-1.378,-2.033
7.169,2.499,-5.963,-1.379,-2.033
7.17,2.499,-5.963,-1.38,-2.034
7.171,2.499,-5.963,-1.38,-2.035
7.172,2.499,-5.963,-1.381,-2.036
7.173,2.499,-5.963,-1.382,-2.036
7.174,2.499,-5.963,-1.383,-2.037
7.175,2.499,-5.963,-1.384,-2.038
7.176,2.499,-5.963,-1.385,-2.038
7.177,2.499,-5.963,-1.386,-2.039
7.178,2.499,-5.963,-1.386,-2.04
7.179,2.499,-5.963,-1.387,-2.041
7.18,2.499,-5.963,-1.388,-2.041
7.181,2.499,-5.963,-1.389,-2.042
7.182,2.499,-5.963,-1.39,-2.043
7.183,2.499,-5.963,-1.391,-2.043
7.184,2.499,-5.963,-1.392,-2.044
7.185,2.499,-5.963,-1.393,-2.045
7.186,2.499,-5.963,-1.393,-2.046
7.187,2.499,-5.963,-1.394,-2.046
7.188,2.499,-5.963,-1.395,-2.047
7.189,2.499,-5.963,-1.396,-2.048
7.19,2.499,-5.963,-1.397,-2.048
7.191,2.499,-5.963,-1.398,-2.049
7.192,2.499,-5.963,-1.399,-2.05
7.193,2.499,-5.963,-1.399,-2.051
7.194,2.499,-5.963,-1.4,-2.051
7.195,2.499,-5.963,-1.401,-2.052
7.196,2.499,-5.963,-1.402,-2.053
7.197,2.499,-5.963,-1.403,-2.053
7.198,2.499,-5.963,-1.404,-2.054
7.199,2.499,-5.963,-1.404,-2.055
7.2,2.499,-5.963,-1.405,-2.056
7.201,2.499,-5.963,-1.406,-2.056
7.202,2.499,-5.963,-1.407,-2.057
7.203,2.499,-5.963,-1.408,-2.058
7.204,2.499,-5.963,-1.409,-2.058
7.205,2.499,-5.963,-1.41,-2.059
7.206,2.499,-5.963,-1.41,-2.06
7.207,2.499,-5.963,-1.411,-2.061
7.208,2.499,-5.963,-1.412,-2.061
7.209,2.499,-5.963,-1.413,-2.062
7.21,2.499,-5.963,-1.414,-2.063
7.211,2.499,-5.963,-1.415,-2.063
7.212,2.499,-5.963,-1.416,-2.064
7.213,2.499,-5.963,-1.416,-2.065
7.214,2.499,-5.963,-1.417,-2.066
7.215,2.499,-5.963,-1.418,-2.066
7.216,2.499,-5.963,-1.419,-2.067
7.217,2.499,-5.963,-1.42,-2.068
7.218,2.499,-5.963,-1.421,-2.068
7.219,2.499,-5.963,-1.422,-2.069
7.22,2.499,-5.963,-1.422,-2.07
7.221,2.499,-5.963,-1.423,-2.07
7.222,2.499,-5.963,-1.424,-2.071
7.223,2.499,-5.963,-1.425,-2.072
7.224,2.499,-5.963,-1.426,-2.073
7.225,2.499,-5.963,-1.427,-2.073
7.226,2.499,-5.963,-1.427,-2.074
7.227,2.499,-5.963,-1.428,-2.075
7.228,2.499,-5.963,-1.429,-2.075
7.229,2.499,-5.963,-1.43,-2.076
7.23,2.499,-5.963,-1.431,-2.077
7.231,2.499,-5.963,-1.432,-2.077
7.232,2.499,-5.963,-1.433,-2.078
7.233,2.499,-5.963,-1.433,-2.079
7.234,2.499,-5.963,-1.434,-2.08
7.235,2.499,-5.963,-1.435,-2.08
7.236,2.499,-5.963,-1.436,-2.081
7.237,2.499,-5.963,-1.437,-2.082
7.238,2.499,-5.963,-1.438,-2.082
7.239,2.499,-5.963,-1.438,-2.083
7.24,2.499,-5.963,-1.439,-2.084
7.241,2.499,-5.963,-1.44,-2.084
7.242,2.499,-5.963,-1.441,-2.085
7.243,2.499,-5.963,-1.442,-2.086
7.244,2.499,-5.963,-1.443,-2.087
7.245,2.499,-5.963,-1.444,-2.087
7.246,2.499,-5.963,-1.444,-2.088
7.247,2.499,-5.963,-1.445,-2.089
7.248,2.499,-5.963,-1.446,-2.089
7.249,2.499,-5.963,-1.447,-2.09
7.25,2.499,-5.963,-1.448,-2.091
7.251,2.499,-5.963,-1.449,-2.091
7.252,2.499,-5.963,-1.449,-2.092
7.253,2.499,-5.963,-1.45,-2.093
7.254,2.499,-5.963,-1.451,-2.093
7.255,2.499,-5.963,-1.452,-2.094
7.256,2.499,-5.963,-1.453,-2.095
7.257,2.499,-5.963,-1.454,-2.096
7.258,2.499,-5.963,-1.454,-2.096
7.259,2.499,-5.963,-1.455,-2.097
7.26,2.499,-5.963,-1.456,-2.098
7.261,2.499,-5.963,-1.457,-2.098
7.262,2.499,-5.963,-1.458,-2.099
7.263,2.499,-5.963,-1.459,-2.1
7.264,2.499,-5.963,-1.459,-2.1
7.265,2.499,-5.963,-1.46,-2.101
7.266,2.499,-5.963,-1.461,-2.102
7.267,2.499,-5.963,-1.462,-2.102
7.268,2.499,-5.963,-1.463,-2.103
7.269,2.499,-5.963,-1.464,-2.104
7.27,2.499,-5.963,-1.464,-2.105
7.271,2.499,-5.963,-1.465,-2.105
7.272,2.499,-5.963,-1.466,-2.106
7.273,2.499,-5.963,-1.467,-2.107
7.274,2.499,-5.963,-1.468,-2.107
7.275,2.499,-5.963,-1.469,-2.108
7.276,2.499,-5.963,-1.469,-2.109
7.277,2.499,-5.963,-1.47,-2.109
7.278,2.499,-5.963,-1.471,-2.11
7.279,2.499,-5.963,-1.472,-2.111
7.28,2.499,-5.963,-1.473,-2.111
7.281,2.499,-5.963,-1.474,-2.112
7.282,2.499,-5.963,-1.474,-2.113
7.283,2.499,-5.963,-1.475,-2.113
7.284,2.499,-5.963,-1.476,-2.114
7.285,2.499,-5.963,-1.477,-2.115
7.286,2.499,-5.963,-1.478,-2.116
7.287,2.499,-5.963,-1.479,-2.116
7.288,2.499,-5.963,-1.479,-2.117
7.289,2.499,-5.963,-1.48,-2.118
7.29,2.499,-5.963,-1.481,-2.118
7.291,2.499,-5.963,-1.482,-2.119
7.292,2.499,-5.963,-1.483,-2.12
7.293,2.499,-5.963,-1.484,-2.12
7.294,2.499,-5.963,-1.484,-2.121
7.295,2.499,-5.963,-1.485,-2.122
7.296,2.499,-5.963,-1.486,-2.122
7.297,2.499,-5.963,-1.487,-2.123
7.298,2.499,-5.963,-1.488,-2.124
7.299,2.499,-5.963,-1.489,-2.124
7.3,2.499,-5.963,-1.489,-2.125
7.301,2.499,-5.963,-1.49,-2.126
7.302,2.499,-5.963,-1.491,-2.126
7.303,2.499,-5.963,-1.492,-2.127
7.304,2.499,-5.963,-1.493,-2.128
7.305,2.499,-5.963,-1.493,-2.128
7.306,2.499,-5.963,-1.494,-2.129
7.307,2.499,-5.963,-1.495,-2.13
7.308,2.499,-5.963,-1.496,-2.13
7.309,2.499,-5.963,-1.497,-2.131
7.31,2.499,-5.963,-1.498,-2.132
7.311,2.499,-5.963,-1.498,-2.132
7.312,2.499,-5.963,-1.499,-2.133
7.313,2.499,-5.963,-1.5,-2.134
7.314,2.499,-5.963,-1.501,-2.134
7.315,2.499,-5.963,-1.502,-2.135
7.316,2.499,-5.963,-1.502,-2.136
7.317,2.499,-5.963,-1.503,-2.136
7.318,2.499,-5.963,-1.504,-2.137
7.319,2.499,-5.963,-1.505,-2.138
7.32,2.499,-5.963,-1.506,-2.139
7.321,2.499,-5.963,-1.507,-2.139
7.322,2.499,-5.963,-1.507,-2.14
7.323,2.499,-5.963,-1.508,-2.141
7.324,2.499,-5.963,-1.509,-2.141
7.325,2.499,-5.963,-1.51,-2.142
7.326,2.499,-5.963,-1.511,-2.143
7.327,2.499,-5.963,-1.511,-2.143
7.328,2.499,-5.963,-1.512,-2.144
7.329,2.499,-5.963,-1.513,-2.145
7.33,2.499,-5.963,-1.514,-2.145
7.331,2.499,-5.963,-1.515,-2.146
7.332,2.499,-5.963,-1.516,-2.147
7.333,2.499,-5.963,-1.516,-2.147
7.334,2.499,-5.963,-1.517,-2.148
7.335,2.499,-5.963,-1.518,-2.149
7.336,2.499,-5.963,-1.519,-2.149
7.337,2.499,-5.963,-1.52,-2.15
7.338,2.499,-5.963,-1.52,-2.151
7.339,2.499,-5.963,-1.521,-2.151
7.34,2.499,-5.963,-1.522,-2.152
7.341,2.499,-5.963,-1.523,-2.152
7.342,2.499,-5.963,-1.524,-2.153
7.343,2.499,-5.963,-1.524,-2.154
7.344,2.499,-5.963,-1.525,-2.154
7.345,2.499,-5.963,-1.526,-2.155
7.346,2.499,-5.963,-1.527,-2.156
7.347,2.499,-5.963,-1.528,-2.156
7.348,2.499,-5.963,-1.529,-2.157
7.349,2.499,-5.963,-1.529,-2.158
7.35,2.499,-5.963,-1.53,-2.158
7.351,2.499,-5.963,-1.531,-2.159
7.352,2.499,-5.963,-1.532,-2.16
7.353,2.499,-5.963,-1.533,-2.16
7.354,2.499,-5.963,-1.533,-2.161
7.355,2.499,-5.963,-1.534,-2.162
7.356,2.499,-5.963,-1.535,-2.162
7.357,2.499,-5.963,-1.536,-2.163
7.358,2.499,-5.963,-1.537,-2.164
7.359,2.499,-5.963,-1.537,-2.164
7.36,2.499,-5.963,-1.538,-2.165
7.361,2.499,-5.963,-1.539,-2.166
7.362,2.499,-5.963,-1.54,-2.166
7.363,2.499,-5.963,-1.541,-2.167
7.364,2.499,-5.963,-1.541,-2.168
7.365,2.499,-5.963,-1.542,-2.168
7.366,2.499,-5.963,-1.543,-2.169
7.367,2.499,-5.963,-1.544,-2.17
7.368,2.499,-5.963,-1.545,-2.17
7.369,2.499,-5.963,-1.545,-2.171
7.37,2.499,-5.963,-1.546,-2.172
7.371,2.499,-5.963,-1.547,-2.172
7.372,2.499,-5.963,-1.548,-2.173
7.373,2.499,-5.963,-1.549,-2.173
7.374,2.499,-5.963,-1.549,-2.174
7.375,2.499,-5.963,-1.55,-2.175
7.376,2.499,-5.963,-1.551,-2.175
7.377,2.499,-5.963,-1.552,-2.176
7.378,2.499,-5.963,-1.553,-2.177
7.379,2.499,-5.963,-1.553,-2.177
7.38,2.499,-5.963,-1.554,-2.178
7.381,2.499,-5.963,-1.555,-2.179
7.382,2.499,-5.963,-1.556,-2.179
7.383,2.499,-5.963,-1.557,-2.18
7.384,2.499,-5.963,-1.557,-2.181
7.385,2.499,-5.963,-1.558,-2.181
7.386,2.499,-5.963,-1.559,-2.182
7.387,2.499,-5.963,-1.56,-2.183
7.388,2.499,-5.963,-1.561,-2.183
7.389,2.499,-5.963,-1.561,-2.184
7.39,2.499,-5.963,-1.562,-2.184
7.391,2.499,-5.963,-1.563,-2.185
7.392,2.499,-5.963,-1.564,-2.186
7.393,2.499,-5.963,-1.565,-2.186
7.394,2.499,-5.963,-1.565,-2.187
7.395,2.499,-5.963,-1.566,-2.188
7.396,2.499,-5.963,-1.567,-2.188
7.397,2.499,-5.963,-1.568,-2.189
7.398,2.499,-5.963,-1.569,-2.19
7.399,2.499,-5.963,-1.569,-2.19
7.4,2.499,-5.963,-1.57,-2.191
7.401,2.499,-5.963,-1.571,-2.191
7.402,2.499,-5.963,-1.572,-2.192
7.403,2.499,-5.963,-1.572,-2.193
7.404,2.499,-5.963,-1.573,-2.193
7.405,2.499,-5.963,-1.574,-2.194
7.406,2.499,-5.963,-1.575,-2.195
7.407,2.499,-5.963,-1.576,-2.195
